"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection"
"240","query_1","TRUE","0.0307327692767995","235","97","8","0.0824742268041237","0.0340425531914894","GO:0043270","GO:BP","positive regulation of monoatomic ion transport","21110","11182","c(""GO:0006811"", ""GO:0043269"", ""GO:0051050"")","IEA,IMP IEA,ISS IBA IEA,ISS IEA,IDA,IDA,IDA,IMP ISS IEA","SLC9A3R1,AHCYL1,THY1,ATP2B1,ATP1B3,TMSB4X,GSTO1,ANO6"
"241","query_1","TRUE","0.0307327692767995","235","97","8","0.0824742268041237","0.0340425531914894","GO:0002703","GO:BP","regulation of leukocyte mediated immunity","21110","1239","c(""GO:0002443"", ""GO:0002697"")","IGI,ISS IBA IEA,IGI ISS,IDA IEA,IDA,ISS,IMP,ISS IEA","ITGB2,LYN,ITGAM,CD81,BST2,STXBP2,VAMP8,CYRIB"
"242","query_1","TRUE","0.0307641940416495","2482","97","27","0.278350515463918","0.0108783239323127","GO:0050793","GO:BP","regulation of developmental process","21110","14007","c(""GO:0032502"", ""GO:0050789"")","IMP,IMP IEA,IMP,IEA,ISS IBA IEA,NAS IEA,IMP IEA,ISS IEA,IMP,IMP,ISS IEA,IEA,IMP IBA,IDA IBA IEA,IMP IBA NAS IEA,ISS IBA IEA,IBA,IEA,IEP IBA IEA,IEA,IMP IEA,ISS,IEA,ISS,IMP IEA,ISS,IDA IMP","SLC9A3R1,FLOT1,EGFR,KRAS,THY1,ITGB2,ITGB1,LYN,HCK,EPB41,ATP2B1,GNA11,RDX,ADD1,RHOA,ARF6,RHOG,ILK,FLOT2,GNA13,ANO6,GNAS,CYFIP1,NIBAN2,CYRIB,EPB41L3,F11R"
"243","query_1","TRUE","0.0309750805744175","112","97","6","0.0618556701030928","0.0535714285714286","GO:0045446","GO:BP","endothelial cell differentiation","21110","12078","c(""GO:0003158"", ""GO:0030855"")","IEA,IMP,IGI,IDA IBA IEA,IMP,IMP IGI IBA","CLDN1,PECAM1,RDX,ADD1,MYADM,F11R"
"244","query_1","TRUE","0.0312420565985061","2788","97","29","0.298969072164948","0.0104017216642755","GO:0006793","GO:BP","phosphorus metabolic process","21110","2534","GO:0044237","TAS,ISS IEA,ISS,IMP,IDA IBA TAS IEA,IDA IMP IBA TAS IEA,IMP,ISS IBA IEA,IDA,IDA IMP IBA NAS IEA,IDA IGI ISS TAS IEA,IMP TAS IEA,IDA,IMP,IMP,IDA,ISS IEA,IDA IEA,IDA,IDA,IDA IMP ISS IBA IEA,IDA IMP IEA,IDA,IEA,IEA,IMP,IDA IMP IGI IC,IMP,IDA ISS IEA","IPO5,SLC9A3R1,PLSCR1,FLOT1,STK10,EGFR,KRAS,THY1,ITGB2,ATP5F1B,LYN,HCK,GNAI3,PECAM1,GNAQ,CD81,RAP2B,RHOA,TMSB4X,BST1,PTPRJ,ILK,ABI1,EPS8L1,SMPDL3B,MYADM,PARK7,PLSCR3,CAB39"
"245","query_1","TRUE","0.0323313141759278","578","97","12","0.123711340206186","0.0207612456747405","GO:0071407","GO:BP","cellular response to organic cyclic compound","21110","17605","c(""GO:0014070"", ""GO:0071310"")","IEA,IMP,IDA,IDA,IEA,IEA,IBA IEA,IEA,IEA,ISS,ISS IBA,IDA","SLC9A3R1,FLOT1,EGFR,GNAI3,FOLR2,ATP2B1,GNA11,SLC16A1,RHOA,GNAI1,GNAS,PARK7"
"246","query_1","TRUE","0.0325916037191114","113","97","6","0.0618556701030928","0.0530973451327434","GO:0002444","GO:BP","myeloid leukocyte mediated immunity","21110","985","GO:0002443","IEP,IGI,ISS IBA IEA,IGI ISS,IEP ISS,IMP","STXBP3,ITGB2,LYN,ITGAM,STXBP2,VAMP8"
"247","query_1","TRUE","0.0336865796405003","238","97","8","0.0824742268041237","0.0336134453781513","GO:0007160","GO:BP","cell-matrix adhesion","21110","2787","GO:0031589","IMP ISS IBA IEA,IMP IBA IEA,IMP IGI IBA NAS IEA,IBA,TAS IEA,IDA,IMP,IBA TAS","THY1,ITGB2,ITGB1,ITGAM,RHOA,BST1,PTPRJ,ILK"
"248","query_1","TRUE","0.0352976420594495","1920","97","23","0.237113402061856","0.0119791666666667","GO:0045184","GO:BP","establishment of protein localization","21110","12003","c(""GO:0008104"", ""GO:0051234"")","IBA IEA,IDA ISS IBA TAS IEA,IEA,IEA,NAS IEA,TAS,NAS,ISS,IEA,IEA,ISS,IDA IMP,IMP,IEA,IMP,IBA IEA,IMP IBA IEA,IEA,ISS IEA,IBA IEA,NAS,IGI ISS IEA,IEA","STXBP3,IPO5,AHCYL1,RP2,AP2A1,EGFR,ITGB2,ITGAM,STOM,GNA11,RDX,BSG,CCT3,SLC16A1,CD81,RAB8A,ARF6,AP2B1,RFTN1,STXBP2,GNAS,PARK7,VAMP8"
"249","query_1","TRUE","0.035682834950788","3608","97","34","0.350515463917526","0.00942350332594235","GO:0006996","GO:BP","organelle organization","21110","2670","GO:0016043","ISS IEA,IBA IEA,TAS,IEA,ISS IBA IEA,IMP IEA,IDA IMP TAS,IEA,IBA NAS IEA,IMP IGI IBA IEA,IDA IBA IC IEA,IBA IEA,IMP,IMP,IMP,IDA IMP IBA IEA,IDA IMP IBA TAS IEA,IDA IBA IEA,IDA IMP IEA,IMP,IDA IBA,IDA,ISS,IMP IEA,NAS IEA,IMP,ISS NAS IEA,IBA,IMP,IMP IEA,IEA,IDA ISS IBA,IBA TAS IEA,IDA IMP","SLC9A3R1,EPB41L2,RP2,KRAS,THY1,ITGB1,HCK,GNAI3,EPB41,RDX,ADD1,CAPZA2,CCT3,ARHGDIB,SLC16A1,RAB8A,RHOA,TMSB4X,ARF6,GNAI1,RHOG,BST1,BST2,CYFIP1,ABI1,MYADM,PARK7,VAMP8,PLSCR3,CYRIB,PTGFRN,NCKAP1,EPB41L3,F11R"
"250","query_1","TRUE","0.0359734112609111","11","97","3","0.0309278350515464","0.272727272727273","GO:0060368","GO:BP","regulation of Fc receptor mediated stimulatory signaling pathway","21110","15411","c(""GO:0002431"", ""GO:0009966"", ""GO:0050776"")","ISS,IEA,ISS","PLSCR1,LYN,PTPRJ"
"251","query_1","TRUE","0.0359734112609111","11","97","3","0.0309278350515464","0.272727272727273","GO:0072697","GO:BP","protein localization to cell cortex","21110","18484","GO:1990778","IMP,IMP,IMP","EPB41L2,EPB41,GNAI1"
"252","query_1","TRUE","0.0375494525149316","174","97","7","0.0721649484536082","0.0402298850574713","GO:0007009","GO:BP","plasma membrane organization","21110","2680","c(""GO:0010256"", ""GO:0061024"")","ISS IEA,IDA IMP IBA IEA,IMP,IBA,IMP ISS IBA IEA,IBA NAS IEA,ISS","SLC9A3R1,PLSCR1,FLOT1,FOLR2,ANO6,PLSCR3,EPB41L3"
"253","query_1","TRUE","0.0379940107237274","242","97","8","0.0824742268041237","0.0330578512396694","GO:0097529","GO:BP","myeloid leukocyte migration","21110","19735","GO:0050900","IDA IMP,IMP,IMP,IMP,ISS IEA,IBA,IDA,IMP","ITGB2,LYN,PECAM1,BSG,CD81,RHOG,BST1,ANO6"
"254","query_1","TRUE","0.0391404407356123","243","97","8","0.0824742268041237","0.0329218106995885","GO:0007163","GO:BP","establishment or maintenance of cell polarity","21110","2790","GO:0009987","IMP ISS IEA,IMP,IMP IBA,IEA,IBA,IEA,IMP,IMP","SLC9A3R1,ITGB1,RHOA,ARF6,RHOG,ILK,FLOT2,CYRIB"
"255","query_1","TRUE","0.0404089508255543","693","97","13","0.134020618556701","0.0187590187590188","GO:0002252","GO:BP","immune effector process","21110","802","GO:0002376","IEP,IDA IBA,IGI,ISS IBA TAS IEA,TAS,IGI ISS,IDA IMP IEA,IDA,ISS,ISS IEA,IMP IEP ISS,IMP,ISS IEA","STXBP3,FCN1,ITGB2,LYN,HCK,ITGAM,CD81,BST2,PTPRJ,RFTN1,STXBP2,VAMP8,CYRIB"
"256","query_1","TRUE","0.0405092402012672","4658","97","40","0.412371134020619","0.008587376556462","GO:0007275","GO:BP","multicellular organism development","21110","2871","c(""GO:0032501"", ""GO:0048856"")","IEA,IEA,IEA,IEA,IEA,IMP IBA IEA,IEA,ISS IBA IEA,IEP IEA,IMP IEP IEA,IMP,IMP ISS IBA TAS IEA,IEA,IEA,ISS,IEP,ISS IEA,IEA,IDA IBA IEA,IDA ISS IBA IEA,IDA,ISS IEA,IMP IGI HEP ISS IEA,IEA,IEA,ISS IBA IEA,IEA,IBA,IEA,IEA,IEA,IMP IEA,IDA IMP,IMP IBA IEA,IEA,IDA IBA,ISS,IBA TAS,ISS,IMP","STXBP3,SLC9A3R1,FLOT1,SLC34A2,CLDN1,EGFR,KRAS,THY1,ITGB2,ITGB1,ATP5F1B,LYN,GNAI3,LTA4H,ITGAM,PECAM1,ATP2B1,GNA11,ADD1,BSG,ARHGDIB,RAB8A,RHOA,RRAS2,RPS7,ARF6,AP2B1,RHOG,TNFAIP2,ILK,GNA13,ANO6,GNAS,CYFIP1,ABI1,MYADM,NIBAN2,NCKAP1,EPB41L3,F11R"
"257","query_1","TRUE","0.041607663497392","34","97","4","0.0412371134020619","0.117647058823529","GO:0002431","GO:BP","Fc receptor mediated stimulatory signaling pathway","21110","972","GO:0002429","ISS,ISS IBA TAS IEA,TAS,ISS","PLSCR1,LYN,HCK,PTPRJ"
"258","query_1","TRUE","0.0427558983336871","246","97","8","0.0824742268041237","0.032520325203252","GO:0050870","GO:BP","positive regulation of T cell activation","21110","14071","c(""GO:0042110"", ""GO:0050863"", ""GO:0051251"", ""GO:1903039"")","ISS IBA IEA,TAS,IMP IBA,IDA IEA,IEA,IMP,IBA,ISS IBA IEA","THY1,LYN,HLA-DPA1,CD81,RHOA,FLOT2,HLA-DRB5,CYRIB"
"259","query_1","TRUE","0.0437418803843413","499","97","11","0.11340206185567","0.0220440881763527","GO:0002764","GO:BP","immune response-regulating signaling pathway","21110","1294","c(""GO:0007165"", ""GO:0050776"")","IMP NAS,ISS,IMP,ISS IBA IEA,ISS IBA TAS IEA,TAS,IMP ISS IEA,IDA IMP ISS TAS,IMP ISS IEA,IMP,ISS IEA","FCN1,PLSCR1,FLOT1,THY1,LYN,HCK,CD81,PTPRJ,RFTN1,ZC3HAV1,SMPDL3B"
"260","query_1","TRUE","0.0452037727035608","1673","97","21","0.216494845360825","0.0125523012552301","GO:0042592","GO:BP","homeostatic process","21110","10828","GO:0008150","IEA,IEA,IDA IBA,NAS,IEA,ISS IBA IEA,NAS,IMP,ISS IEA,NAS,IDA IBA IEA,IEA,IDA,IEA,IDA IBA,IDA IC,IMP,ISS,ISS IEA,IEA,NAS","STXBP3,SLC9A3R1,SLC34A2,CLDN1,KRAS,THY1,ITGB1,ATP5F1B,LYN,PECAM1,ATP2B1,ADD1,BSG,SLC16A1,ATP1B3,GSTO1,ANO6,GNAS,PARK7,PLSCR3,F11R"
"261","query_1","TRUE","0.0468113457725033","35","97","4","0.0412371134020619","0.114285714285714","GO:0035633","GO:BP","maintenance of blood-brain barrier","21110","9635","GO:0001894","NAS,NAS,NAS,NAS","CLDN1,ITGB1,PECAM1,F11R"
"262","query_1","TRUE","0.0496856480091262","329","97","9","0.0927835051546392","0.027355623100304","GO:1904951","GO:BP","positive regulation of establishment of protein localization","21110","25409","c(""GO:0045184"", ""GO:0070201"", ""GO:1903829"")","ISS IEA,NAS,ISS,IEA,IEA,IDA IMP,IMP,IMP,IMP","IPO5,ITGB2,ITGAM,STOM,GNA11,BSG,CCT3,CD81,ARF6"
"263","query_1","TRUE","0.0497551206522725","2","97","2","0.0206185567010309","1","GO:0045963","GO:BP","negative regulation of dopamine metabolic process","21110","12457","c(""GO:0042053"", ""GO:0042417"", ""GO:0045914"")","NAS,ISS","ITGB2,ITGAM"
"264","query_1","TRUE","0.0497551206522725","2","97","2","0.0206185567010309","1","GO:0045914","GO:BP","negative regulation of catecholamine metabolic process","21110","12410","c(""GO:0006584"", ""GO:0031324"", ""GO:0033239"", ""GO:0042069"")","NAS,ISS","ITGB2,ITGAM"
"265","query_1","TRUE","1.48574383397699e-45","2109","98","69","0.704081632653061","0.0327169274537696","GO:0070062","GO:CC","extracellular exosome","22122","2425","c(""GO:0005615"", ""GO:1903561"")","HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,IDA HDA,HDA,IDA HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA IBA,HDA,HDA,HDA,HDA,HDA","STXBP3,SLC9A3R1,PLSCR1,EPB41L2,AHCYL1,RP2,FLOT1,STK10,THY1,ITGB2,ITGB1,ATP5F1B,LYN,GNAI3,LTA4H,HLA-C,ITGAM,PECAM1,ATP2B1,ANXA7,PCMT1,TGM1,STOM,CD82,GNA11,RDX,BSG,CAPZA2,CCT3,GNAQ,ARHGDIB,SLC16A1,ATP1B3,CD81,RAB8A,RAP2B,RHOA,RRAS2,ARF6,RPS26,GNAI1,GSTO1,RHOG,BST1,BST2,PTPRJ,FLOT2,GNA13,RFTN1,SLC1A5,STXBP2,HLA-DRB5,ANO6,GNAS,CYFIP1,ABI1,EPS8L1,SMPDL3B,S100A16,CNDP2,NIBAN2,PARK7,VAMP8,GPRC5C,CYRIB,CLIC5,NCKAP1,CAB39,F11R"
"266","query_1","TRUE","3.17474782432893e-45","2133","98","69","0.704081632653061","0.0323488045007032","GO:1903561","GO:CC","extracellular vesicle","22122","3675","c(""GO:0031982"", ""GO:0065010"")","HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,IDA HDA,HDA,IDA HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA IBA,HDA,HDA,HDA,HDA,HDA","STXBP3,SLC9A3R1,PLSCR1,EPB41L2,AHCYL1,RP2,FLOT1,STK10,THY1,ITGB2,ITGB1,ATP5F1B,LYN,GNAI3,LTA4H,HLA-C,ITGAM,PECAM1,ATP2B1,ANXA7,PCMT1,TGM1,STOM,CD82,GNA11,RDX,BSG,CAPZA2,CCT3,GNAQ,ARHGDIB,SLC16A1,ATP1B3,CD81,RAB8A,RAP2B,RHOA,RRAS2,ARF6,RPS26,GNAI1,GSTO1,RHOG,BST1,BST2,PTPRJ,FLOT2,GNA13,RFTN1,SLC1A5,STXBP2,HLA-DRB5,ANO6,GNAS,CYFIP1,ABI1,EPS8L1,SMPDL3B,S100A16,CNDP2,NIBAN2,PARK7,VAMP8,GPRC5C,CYRIB,CLIC5,NCKAP1,CAB39,F11R"
"267","query_1","TRUE","3.2761472030507e-45","2134","98","69","0.704081632653061","0.0323336457357076","GO:0065010","GO:CC","extracellular membrane-bounded organelle","22122","2405","c(""GO:0043227"", ""GO:0043230"")","HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,IDA HDA,HDA,IDA HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA IBA,HDA,HDA,HDA,HDA,HDA","STXBP3,SLC9A3R1,PLSCR1,EPB41L2,AHCYL1,RP2,FLOT1,STK10,THY1,ITGB2,ITGB1,ATP5F1B,LYN,GNAI3,LTA4H,HLA-C,ITGAM,PECAM1,ATP2B1,ANXA7,PCMT1,TGM1,STOM,CD82,GNA11,RDX,BSG,CAPZA2,CCT3,GNAQ,ARHGDIB,SLC16A1,ATP1B3,CD81,RAB8A,RAP2B,RHOA,RRAS2,ARF6,RPS26,GNAI1,GSTO1,RHOG,BST1,BST2,PTPRJ,FLOT2,GNA13,RFTN1,SLC1A5,STXBP2,HLA-DRB5,ANO6,GNAS,CYFIP1,ABI1,EPS8L1,SMPDL3B,S100A16,CNDP2,NIBAN2,PARK7,VAMP8,GPRC5C,CYRIB,CLIC5,NCKAP1,CAB39,F11R"
"268","query_1","TRUE","3.2761472030507e-45","2134","98","69","0.704081632653061","0.0323336457357076","GO:0043230","GO:CC","extracellular organelle","22122","1887","c(""GO:0005576"", ""GO:0043226"")","HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,IDA HDA,HDA,IDA HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA IBA,HDA,HDA,HDA,HDA,HDA","STXBP3,SLC9A3R1,PLSCR1,EPB41L2,AHCYL1,RP2,FLOT1,STK10,THY1,ITGB2,ITGB1,ATP5F1B,LYN,GNAI3,LTA4H,HLA-C,ITGAM,PECAM1,ATP2B1,ANXA7,PCMT1,TGM1,STOM,CD82,GNA11,RDX,BSG,CAPZA2,CCT3,GNAQ,ARHGDIB,SLC16A1,ATP1B3,CD81,RAB8A,RAP2B,RHOA,RRAS2,ARF6,RPS26,GNAI1,GSTO1,RHOG,BST1,BST2,PTPRJ,FLOT2,GNA13,RFTN1,SLC1A5,STXBP2,HLA-DRB5,ANO6,GNAS,CYFIP1,ABI1,EPS8L1,SMPDL3B,S100A16,CNDP2,NIBAN2,PARK7,VAMP8,GPRC5C,CYRIB,CLIC5,NCKAP1,CAB39,F11R"
"269","query_1","TRUE","3.45130082025624e-40","3998","98","80","0.816326530612245","0.0200100050025013","GO:0031982","GO:CC","vesicle","22122","1231","GO:0043227","IDA HDA IBA IEA,TAS,HDA,HDA,HDA,HDA,IGI HDA,IDA HDA IBA IEA,HDA TAS,HDA IBA,IDA IBA TAS NAS IEA,IDA TAS IEA,HDA,HDA TAS,HDA TAS IEA,HDA,HDA TAS,IEA,HDA IEA,HDA TAS,HDA TAS IEA,HDA TAS,HDA TAS,HDA ISS IEA,TAS IEA,IDA HDA,HDA,HDA,IDA IEA,HDA TAS IEA,HDA,HDA,HDA,IDA HDA IEA,HDA,HDA,HDA,HDA TAS,HDA,HDA IEA,IDA HDA,IDA HDA IBA TAS IEA,IDA HDA ISS TAS IEA,IDA IMP HDA IBA TAS,HDA,TAS,IDA HDA IBA TAS IEA,HDA,IDA IMP TAS NAS IEA,HDA,HDA,HDA IBA TAS,HDA TAS,IMP HDA TAS IEA,HDA TAS,IDA HDA IBA IEA,HDA IEA,IDA HDA IEA,HDA IEA,IDA HDA IBA IEA,IDA HDA IBA TAS IEA,HDA TAS,HDA IEA,HDA TAS,HDA,TAS,HDA,HDA,HDA,HDA,HDA,HDA,IDA HDA IBA TAS IEA,TAS IEA,HDA IBA IEA,HDA TAS,HDA,HDA,HDA TAS,HDA","STXBP3,FCN1,SLC9A3R1,PLSCR1,EPB41L2,AHCYL1,RP2,FLOT1,STK10,SLC34A2,AP2A1,EGFR,THY1,ITGB2,ITGB1,ATP5F1B,LYN,HCK,GNAI3,LTA4H,HLA-C,ITGAM,PECAM1,ATP2B1,HLA-DPA1,ANXA7,PCMT1,TGM1,MRC1,STOM,CD82,GNA11,RDX,BSG,CAPZA2,CCT3,GNAQ,ARHGDIB,SLC16A1,ATP1B3,CD81,RAB8A,RAP2B,RHOA,RRAS2,TMSB4X,ARF6,RPS26,AP2B1,GNAI1,GSTO1,RHOG,BST1,BST2,PTPRJ,FLOT2,GNA13,RFTN1,SLC1A5,STXBP2,HLA-DRB5,ANO6,GNAS,CYFIP1,ABI1,PLEKHO2,EPS8L1,SMPDL3B,S100A16,CNDP2,NIBAN2,PARK7,VAMP8,DNAJC5,GPRC5C,CYRIB,CLIC5,NCKAP1,CAB39,F11R"
"270","query_1","TRUE","1.73143908929837e-35","3384","98","72","0.73469387755102","0.0212765957446809","GO:0005615","GO:CC","extracellular space","22122","232","c(""GO:0005576"", ""GO:0110165"")","HDA,IBA NAS,HDA,HDA,HDA,HDA,HDA,HDA,HDA,NAS,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,IDA HDA,IDA HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,IDA HDA,HDA,IDA HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,TAS,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA IBA IEA,IDA HDA IBA,HDA,HDA,HDA,HDA,HDA IBA,HDA,HDA,HDA,HDA,HDA","STXBP3,FCN1,SLC9A3R1,PLSCR1,EPB41L2,AHCYL1,RP2,FLOT1,STK10,EGFR,THY1,ITGB2,ITGB1,ATP5F1B,LYN,GNAI3,LTA4H,HLA-C,ITGAM,PECAM1,ATP2B1,ANXA7,PCMT1,TGM1,STOM,CD82,GNA11,RDX,BSG,CAPZA2,CCT3,GNAQ,ARHGDIB,SLC16A1,ATP1B3,CD81,RAB8A,RAP2B,RHOA,RRAS2,ARF6,RPS26,GNAI1,GSTO1,RHOG,TNFAIP2,BST1,BST2,PTPRJ,FLOT2,GNA13,RFTN1,SLC1A5,STXBP2,HLA-DRB5,ANO6,GNAS,CYFIP1,ABI1,EPS8L1,SMPDL3B,S100A16,CNDP2,NIBAN2,PARK7,VAMP8,GPRC5C,CYRIB,CLIC5,NCKAP1,CAB39,F11R"
"271","query_1","TRUE","3.10903261480756e-32","4236","98","75","0.76530612244898","0.0177053824362606","GO:0005576","GO:CC","extracellular region","22122","198","GO:0110165","HDA,IBA TAS NAS IEA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,NAS IEA,HDA TAS,HDA,HDA,HDA,HDA,HDA,HDA TAS,HDA,IDA HDA,TAS IEA,IDA HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA,HDA TAS,HDA,HDA,HDA,HDA,HDA,IDA HDA,HDA,IDA HDA,HDA,HDA,HDA TAS,HDA,HDA,HDA,HDA,HDA,TAS,HDA TAS,HDA,HDA,HDA,HDA,HDA,HDA,HDA TAS,HDA,HDA,HDA IEA,HDA TAS,HDA,TAS,HDA,HDA IBA IEA,IDA HDA IBA,HDA,HDA,HDA,HDA,HDA IBA,HDA TAS,HDA,HDA,HDA TAS,HDA","STXBP3,FCN1,SLC9A3R1,PLSCR1,EPB41L2,AHCYL1,RP2,FLOT1,STK10,EGFR,THY1,ITGB2,ITGB1,ATP5F1B,LYN,GNAI3,LTA4H,HLA-C,ITGAM,FOLR2,PECAM1,ATP2B1,ANXA7,PCMT1,TGM1,STOM,CD82,GNA11,RDX,BSG,CAPZA2,CCT3,GNAQ,ARHGDIB,SLC16A1,ATP1B3,CD81,RAB8A,RAP2B,RHOA,RRAS2,TMSB4X,ARF6,RPS26,GNAI1,GSTO1,RHOG,TNFAIP2,BST1,BST2,PTPRJ,FLOT2,GNA13,RFTN1,SLC1A5,STXBP2,HLA-DRB5,ANO6,GNAS,CYFIP1,ABI1,PLEKHO2,EPS8L1,SMPDL3B,S100A16,CNDP2,NIBAN2,PARK7,VAMP8,GPRC5C,CYRIB,CLIC5,NCKAP1,CAB39,F11R"
"272","query_1","TRUE","2.72614507102993e-25","6303","98","80","0.816326530612245","0.0126923687133111","GO:0071944","GO:CC","cell periphery","22122","2801","GO:0110165","IDA IBA IEA,IDA HDA IBA NAS IEA,IDA ISS IBA IEA,IDA IBA IEA,IDA IBA TAS IEA,IDA IBA TAS IEA,ISS IEA,IDA IBA IEA,IDA IMP IBA TAS IEA,IDA TAS IEA,IDA ISS IBA TAS NAS IEA,IDA IBA TAS NAS IEA,IDA IMP IBA IEA,IDA ISS IBA TAS IEA,IDA IBA TAS IEA,IDA ISS IBA TAS IEA,IDA ISS TAS NAS IEA,IDA IPI TAS NAS IEA,IDA,IDA IBA TAS IEA,IDA IMP IBA IEA,IDA IBA TAS IEA,IDA TAS NAS IEA,IDA IMP ISS IBA TAS IEA,IDA ISS IBA TAS NAS IEA,IDA IBA TAS IEA,IDA IBA TAS IEA,IDA ISS IBA TAS IEA,IDA IBA TAS NAS IEA,HDA,TAS,IDA IBA TAS IEA,IDA IBA TAS IEA,IDA IBA TAS IEA,IBA TAS IEA,IDA ISS IBA IEA,IDA IBA IEA,IDA HDA ISS IBA TAS IEA,IEA,IDA IBA TAS NAS,IBA TAS IEA,IEA,IDA ISS IBA TAS IEA,IDA IPI ISS IBA TAS IEA,IDA IBA TAS IEA,IBA IEA,IDA IBA TAS,IDA IMP IBA TAS IEA,IBA NAS IEA,IDA TAS IEA,IDA IMP TAS NAS IEA,IDA IBA TAS IEA,IBA TAS IEA,IBA IEA,IBA TAS IEA,IDA ISS TAS IEA,IDA TAS IEA,IDA IEA,IDA IMP IBA TAS NAS IEA,IBA TAS IEA,IDA IEA,IDA ISS IBA TAS IEA,IDA IBA IEA,ISS IBA TAS IEA,IDA IBA TAS IEA,ISS IBA TAS IEA,IDA IBA,ISS IEA,IDA,IDA IMP IBA,IDA,IEA,IDA IBA TAS IEA,IDA TAS IEA,IBA TAS IEA,IDA IBA NAS,IEA,IEA,IDA ISS IBA NAS IEA,IDA TAS IEA","STXBP3,FCN1,SLC9A3R1,PLSCR1,SLC16A3,EPB41L2,AHCYL1,RP2,FLOT1,STK10,SLC34A2,AP2A1,CLDN1,EGFR,KRAS,THY1,ITGB2,ITGB1,ATP5F1B,LYN,HCK,GNAI3,HLA-C,EPB41,ITGAM,FOLR2,PECAM1,ATP2B1,HLA-DPA1,ANXA7,TGM1,MRC1,STOM,CD82,GNA11,RDX,ADD1,BSG,CAPZA2,CD151,GNAQ,CRIP2,SLC16A1,ATP1B3,CD81,RAB8A,RAP2B,RHOA,RRAS2,ARF6,AP2B1,GNAI1,RHOG,TNFAIP2,BST1,BST2,PTPRJ,ILK,FLOT2,GNA13,RFTN1,SLC1A5,STXBP2,HLA-DRB5,ANO6,GNAS,EPS8L1,SMPDL3B,S100A16,MYADM,NIBAN2,PARK7,VAMP8,DNAJC5,GPRC5C,PLSCR3,CLIC5,NCKAP1,EPB41L3,F11R"
